ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE,INCOME_PER_MEMBER,AGE_GROUP,EMPLOYMENT_RATIO,COMM_SCORE
5149195,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,6,49.0,14.0,0,180000.0,Commercial associate,Incomplete higher,90000.0,Senior,0.2857142857142857,0
5149196,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,11,49.0,14.0,0,180000.0,Commercial associate,Incomplete higher,90000.0,Senior,0.2857142857142857,0
5149197,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,14,49.0,14.0,0,180000.0,Commercial associate,Incomplete higher,90000.0,Senior,0.2857142857142857,0
5149199,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,51,49.0,14.0,0,180000.0,Commercial associate,Incomplete higher,90000.0,Senior,0.2857142857142857,0
5149200,F,N,Y,1.0,Separated,House / apartment,1,0,1,0,2.0,57,42.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Middle,0.07142857142857142,1
5149201,F,N,Y,1.0,Separated,House / apartment,1,0,1,0,2.0,30,42.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Middle,0.07142857142857142,1
5149202,F,N,Y,1.0,Separated,House / apartment,1,0,1,0,2.0,5,42.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Middle,0.07142857142857142,1
5149203,F,N,Y,1.0,Separated,House / apartment,1,0,1,0,2.0,3,42.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Middle,0.07142857142857142,1
5149205,F,N,Y,1.0,Separated,House / apartment,1,0,1,0,2.0,53,42.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Middle,0.07142857142857142,1
5149206,F,Y,N,0.0,Married,House / apartment,1,0,0,0,2.0,54,42.0,8.0,0,112500.0,Working,Secondary / secondary special,56250.0,Middle,0.19047619047619047,0
5149208,F,Y,N,0.0,Married,House / apartment,1,0,0,0,2.0,7,42.0,8.0,0,112500.0,Working,Secondary / secondary special,56250.0,Middle,0.19047619047619047,0
5149209,F,Y,N,0.0,Married,House / apartment,1,0,0,0,2.0,37,42.0,8.0,0,112500.0,Working,Secondary / secondary special,56250.0,Middle,0.19047619047619047,0
5149210,F,Y,N,0.0,Married,House / apartment,1,0,0,0,2.0,44,42.0,8.0,0,112500.0,Working,Secondary / secondary special,56250.0,Middle,0.19047619047619047,0
5149213,M,Y,Y,0.0,Married,House / apartment,1,0,0,1,2.0,52,34.0,2.0,0,180000.0,Working,Secondary / secondary special,90000.0,Adult,0.058823529411764705,1
5149214,M,Y,Y,0.0,Married,House / apartment,1,0,0,1,2.0,38,34.0,2.0,0,180000.0,Working,Secondary / secondary special,90000.0,Adult,0.058823529411764705,1
5149215,M,Y,Y,0.0,Married,House / apartment,1,0,0,1,2.0,39,34.0,2.0,0,180000.0,Working,Secondary / secondary special,90000.0,Adult,0.058823529411764705,1
5149216,M,Y,Y,0.0,Married,House / apartment,1,0,0,1,2.0,0,34.0,2.0,0,180000.0,Working,Secondary / secondary special,90000.0,Adult,0.058823529411764705,1
5149217,M,Y,Y,0.0,Married,House / apartment,1,0,0,1,2.0,10,34.0,2.0,0,180000.0,Working,Secondary / secondary special,90000.0,Adult,0.058823529411764705,1
5149218,M,Y,Y,0.0,Married,House / apartment,1,0,0,1,2.0,0,34.0,2.0,0,180000.0,Working,Secondary / secondary special,90000.0,Adult,0.058823529411764705,1
5149219,M,Y,Y,0.0,Married,House / apartment,1,0,0,1,2.0,12,34.0,2.0,0,180000.0,Working,Secondary / secondary special,90000.0,Adult,0.058823529411764705,1
5149220,M,Y,Y,0.0,Married,House / apartment,1,0,0,1,2.0,12,34.0,2.0,0,180000.0,Working,Secondary / secondary special,90000.0,Adult,0.058823529411764705,1
5149237,F,N,Y,0.0,Married,House / apartment,1,0,0,1,2.0,3,32.0,6.0,0,135000.0,Commercial associate,Secondary / secondary special,67500.0,Adult,0.1875,1
5149238,F,N,Y,0.0,Married,House / apartment,1,0,0,1,2.0,54,32.0,6.0,0,135000.0,Commercial associate,Secondary / secondary special,67500.0,Adult,0.1875,1
5149239,M,N,N,0.0,Married,With parents,1,0,1,0,2.0,33,26.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Adult,0.11538461538461539,1
5149240,M,N,N,0.0,Married,With parents,1,0,1,0,2.0,23,26.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Adult,0.11538461538461539,1
5149241,M,N,N,0.0,Married,With parents,1,0,1,0,2.0,6,26.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Adult,0.11538461538461539,1
5149242,M,N,N,0.0,Married,With parents,1,0,1,0,2.0,9,26.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Adult,0.11538461538461539,1
5149243,M,N,N,0.0,Married,With parents,1,0,1,0,2.0,14,26.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Adult,0.11538461538461539,1
5149244,M,N,N,0.0,Married,With parents,1,0,1,0,2.0,23,26.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Adult,0.11538461538461539,1
5149245,M,N,N,0.0,Married,With parents,1,0,1,0,2.0,25,26.0,3.0,0,225000.0,Commercial associate,Higher education,112500.0,Adult,0.11538461538461539,1
5149246,F,N,Y,0.0,Civil marriage,House / apartment,1,1,0,0,2.0,17,33.0,2.0,0,135000.0,Commercial associate,Secondary / secondary special,67500.0,Adult,0.06060606060606061,1
5149248,F,N,Y,0.0,Civil marriage,House / apartment,1,1,0,0,2.0,47,33.0,2.0,0,135000.0,Commercial associate,Secondary / secondary special,67500.0,Adult,0.06060606060606061,1
5149249,F,N,Y,0.0,Civil marriage,House / apartment,1,1,0,0,2.0,7,33.0,2.0,0,135000.0,Commercial associate,Secondary / secondary special,67500.0,Adult,0.06060606060606061,1
5149251,F,N,Y,0.0,Civil marriage,House / apartment,1,1,0,0,2.0,10,33.0,2.0,0,135000.0,Commercial associate,Secondary / secondary special,67500.0,Adult,0.06060606060606061,1
5149252,F,N,Y,0.0,Civil marriage,House / apartment,1,1,0,0,2.0,57,33.0,2.0,0,135000.0,Commercial associate,Secondary / secondary special,67500.0,Adult,0.06060606060606061,1
5149253,F,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,8,38.0,7.0,0,180000.0,Working,Secondary / secondary special,60000.0,Middle,0.18421052631578946,0
5149254,F,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,8,38.0,7.0,0,180000.0,Working,Secondary / secondary special,60000.0,Middle,0.18421052631578946,0
5149255,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,51,54.0,20.5,0,157500.0,State servant,Secondary / secondary special,78750.0,Senior,0.37962962962962965,0
5149258,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,8,54.0,20.5,0,157500.0,State servant,Secondary / secondary special,78750.0,Senior,0.37962962962962965,0
5149259,M,Y,N,2.0,Married,House / apartment,1,0,1,0,4.0,54,41.0,14.0,0,157500.0,Working,Secondary / secondary special,39375.0,Middle,0.34146341463414637,1
5149261,M,Y,N,2.0,Married,House / apartment,1,0,1,0,4.0,22,41.0,14.0,0,157500.0,Working,Secondary / secondary special,39375.0,Middle,0.34146341463414637,1
5149262,M,Y,N,2.0,Married,House / apartment,1,0,1,0,4.0,31,41.0,14.0,0,157500.0,Working,Secondary / secondary special,39375.0,Middle,0.34146341463414637,1
5149264,F,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,4,47.0,20.5,0,189000.0,State servant,Secondary / secondary special,189000.0,Senior,0.43617021276595747,0
5149265,F,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,55,47.0,20.5,0,189000.0,State servant,Secondary / secondary special,189000.0,Senior,0.43617021276595747,0
5149266,F,Y,N,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,21,31.0,3.0,0,72000.0,Working,Incomplete higher,24000.0,Adult,0.0967741935483871,0
5149267,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,54,61.0,4.0,0,270000.0,Working,Secondary / secondary special,135000.0,Elderly,0.06557377049180328,1
5149269,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,18,61.0,4.0,0,270000.0,Working,Secondary / secondary special,135000.0,Elderly,0.06557377049180328,1
5149270,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,55,61.0,4.0,0,270000.0,Working,Secondary / secondary special,135000.0,Elderly,0.06557377049180328,1
5149271,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,51,61.0,4.0,0,270000.0,Working,Secondary / secondary special,135000.0,Elderly,0.06557377049180328,1
5149272,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,17,61.0,4.0,0,270000.0,Working,Secondary / secondary special,135000.0,Elderly,0.06557377049180328,1
5149273,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,54,61.0,4.0,0,270000.0,Working,Secondary / secondary special,135000.0,Elderly,0.06557377049180328,1
5149275,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,12,61.0,4.0,0,270000.0,Working,Secondary / secondary special,135000.0,Elderly,0.06557377049180328,1
5149276,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,19,61.0,4.0,0,270000.0,Working,Secondary / secondary special,135000.0,Elderly,0.06557377049180328,1
5149277,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,20,61.0,4.0,0,270000.0,Working,Secondary / secondary special,135000.0,Elderly,0.06557377049180328,1
5149278,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,28,61.0,4.0,0,270000.0,Working,Secondary / secondary special,135000.0,Elderly,0.06557377049180328,1
5149280,F,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,26,54.0,3.0,0,81000.0,Working,Secondary / secondary special,81000.0,Senior,0.05555555555555555,0
5149281,F,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,32,54.0,3.0,0,81000.0,Working,Secondary / secondary special,81000.0,Senior,0.05555555555555555,0
5149282,F,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,39,54.0,3.0,0,81000.0,Working,Secondary / secondary special,81000.0,Senior,0.05555555555555555,0
5149284,F,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,0,54.0,3.0,0,81000.0,Working,Secondary / secondary special,81000.0,Senior,0.05555555555555555,0
5149285,F,Y,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,23,42.0,1.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.023809523809523808,0
5149286,F,Y,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,31,42.0,1.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.023809523809523808,0
5149287,F,Y,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,4,42.0,1.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.023809523809523808,0
5149289,F,Y,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,10,42.0,1.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.023809523809523808,0
5149290,F,Y,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,10,42.0,1.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.023809523809523808,0
5149291,F,Y,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,20,42.0,1.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.023809523809523808,0
5149292,F,Y,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,20,42.0,1.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.023809523809523808,0
5149293,F,Y,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,25,42.0,1.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.023809523809523808,0
5149294,F,Y,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,34,42.0,1.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.023809523809523808,0
5149307,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,26,50.0,5.0,0,103500.0,Commercial associate,Secondary / secondary special,51750.0,Senior,0.1,0
5149311,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,4,53.0,11.0,0,157500.0,Commercial associate,Secondary / secondary special,78750.0,Senior,0.20754716981132076,0
5149312,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,3,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149313,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,10,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149314,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,15,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149315,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,16,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149316,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,19,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149317,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,51,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149318,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,7,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149319,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,24,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149320,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,11,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149321,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,51,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149322,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,56,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149324,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,36,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149325,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,56,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149326,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,16,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149327,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,25,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149328,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,9,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149329,F,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,32,52.0,16.0,0,180000.0,Working,Higher education,90000.0,Senior,0.3076923076923077,0
5149330,F,N,Y,0.0,Separated,House / apartment,1,1,0,0,1.0,22,53.0,6.0,0,155250.0,Working,Secondary / secondary special,155250.0,Senior,0.11320754716981132,1
5149331,F,N,Y,0.0,Separated,House / apartment,1,1,0,0,1.0,43,53.0,6.0,0,155250.0,Working,Secondary / secondary special,155250.0,Senior,0.11320754716981132,1
5149332,F,N,Y,0.0,Separated,House / apartment,1,1,0,0,1.0,43,53.0,6.0,0,155250.0,Working,Secondary / secondary special,155250.0,Senior,0.11320754716981132,1
5149333,F,N,Y,0.0,Separated,House / apartment,1,1,0,0,1.0,51,53.0,6.0,0,155250.0,Working,Secondary / secondary special,155250.0,Senior,0.11320754716981132,1
5149334,F,N,Y,0.0,Separated,House / apartment,1,1,0,0,1.0,32,53.0,6.0,0,155250.0,Working,Secondary / secondary special,155250.0,Senior,0.11320754716981132,1
5149336,F,Y,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,27,46.0,20.5,0,292500.0,Commercial associate,Higher education,292500.0,Senior,0.44565217391304346,0
5149337,F,Y,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,19,46.0,20.5,0,292500.0,Commercial associate,Higher education,292500.0,Senior,0.44565217391304346,0
5149338,F,Y,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,52,46.0,20.5,0,292500.0,Commercial associate,Higher education,292500.0,Senior,0.44565217391304346,0
5149339,F,Y,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,28,46.0,20.5,0,292500.0,Commercial associate,Higher education,292500.0,Senior,0.44565217391304346,0
5149340,F,Y,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,19,46.0,20.5,0,292500.0,Commercial associate,Higher education,292500.0,Senior,0.44565217391304346,0
5149341,F,Y,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,26,46.0,20.5,0,292500.0,Commercial associate,Higher education,292500.0,Senior,0.44565217391304346,0
5149342,F,Y,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,42,46.0,20.5,0,292500.0,Commercial associate,Higher education,292500.0,Senior,0.44565217391304346,0
5149343,F,Y,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,52,46.0,20.5,0,292500.0,Commercial associate,Higher education,292500.0,Senior,0.44565217391304346,0
5149348,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,25,37.0,5.0,0,360000.0,Commercial associate,Secondary / secondary special,360000.0,Middle,0.13513513513513514,0
5149349,M,Y,Y,2.0,Married,House / apartment,1,0,0,0,4.0,5,39.0,2.0,0,180000.0,Working,Secondary / secondary special,45000.0,Middle,0.05128205128205128,0
5149350,M,Y,Y,2.0,Married,House / apartment,1,0,0,0,4.0,4,39.0,2.0,0,180000.0,Working,Secondary / secondary special,45000.0,Middle,0.05128205128205128,0
5149352,M,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,28,33.0,9.0,0,225000.0,Commercial associate,Higher education,112500.0,Adult,0.2727272727272727,0
5149353,M,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,26,33.0,9.0,0,225000.0,Commercial associate,Higher education,112500.0,Adult,0.2727272727272727,0
5149354,M,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,28,33.0,9.0,0,225000.0,Commercial associate,Higher education,112500.0,Adult,0.2727272727272727,0
5149355,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,1,1.0,60,39.0,5.0,0,112500.0,Commercial associate,Higher education,112500.0,Middle,0.1282051282051282,1
5149372,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,4,51.0,7.0,0,157500.0,Working,Secondary / secondary special,78750.0,Senior,0.13725490196078433,0
5149375,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,4,51.0,7.0,0,157500.0,Working,Secondary / secondary special,78750.0,Senior,0.13725490196078433,0
5149376,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,5,51.0,7.0,0,157500.0,Working,Secondary / secondary special,78750.0,Senior,0.13725490196078433,0
5149378,M,Y,Y,1.0,Married,House / apartment,1,0,1,1,3.0,30,45.0,1.0,0,360000.0,Commercial associate,Higher education,120000.0,Middle,0.022222222222222223,2
5149380,M,Y,Y,1.0,Married,House / apartment,1,0,1,1,3.0,37,45.0,1.0,0,360000.0,Commercial associate,Higher education,120000.0,Middle,0.022222222222222223,2
5149381,M,Y,Y,1.0,Married,House / apartment,1,0,1,1,3.0,44,45.0,1.0,0,360000.0,Commercial associate,Higher education,120000.0,Middle,0.022222222222222223,2
5149382,M,Y,Y,1.0,Married,House / apartment,1,0,1,1,3.0,47,45.0,1.0,0,360000.0,Commercial associate,Higher education,120000.0,Middle,0.022222222222222223,2
5149383,M,Y,Y,1.0,Married,House / apartment,1,0,1,1,3.0,47,45.0,1.0,0,360000.0,Commercial associate,Higher education,120000.0,Middle,0.022222222222222223,2
5149391,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,29,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149392,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,29,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149393,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,19,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149394,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,36,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149395,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,28,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149396,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,46,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149397,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,50,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149398,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,29,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149399,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,50,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149400,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,35,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149401,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,33,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149402,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,27,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149403,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,25,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149404,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,23,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149405,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,22,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149406,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,22,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149407,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,19,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149408,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,17,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149409,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,16,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149410,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,13,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149411,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,11,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149412,F,N,N,1.0,Married,With parents,1,0,0,0,3.0,6,38.0,3.0,0,135000.0,Commercial associate,Secondary / secondary special,45000.0,Middle,0.07894736842105263,0
5149413,F,N,Y,2.0,Married,House / apartment,1,0,1,0,4.0,13,30.0,0.0,0,315000.0,Commercial associate,Higher education,78750.0,Adult,0.0,1
5149414,F,Y,N,0.0,Married,House / apartment,1,0,0,0,2.0,27,51.0,1.0,0,112500.0,Commercial associate,Secondary / secondary special,56250.0,Senior,0.0196078431372549,0
5149415,F,Y,N,0.0,Married,House / apartment,1,0,0,0,2.0,38,51.0,1.0,0,112500.0,Commercial associate,Secondary / secondary special,56250.0,Senior,0.0196078431372549,0
5149416,F,Y,N,0.0,Married,House / apartment,1,0,0,0,2.0,30,51.0,1.0,0,112500.0,Commercial associate,Secondary / secondary special,56250.0,Senior,0.0196078431372549,0
5149419,F,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,37,59.0,19.0,0,202500.0,Working,Higher education,101250.0,Elderly,0.3220338983050847,1
5149423,F,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,38,59.0,19.0,0,202500.0,Working,Higher education,101250.0,Elderly,0.3220338983050847,1
5149424,F,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,21,59.0,19.0,0,202500.0,Working,Higher education,101250.0,Elderly,0.3220338983050847,1
5149425,F,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,21,59.0,19.0,0,202500.0,Working,Higher education,101250.0,Elderly,0.3220338983050847,1
5149426,F,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,16,59.0,19.0,0,202500.0,Working,Higher education,101250.0,Elderly,0.3220338983050847,1
5149427,M,N,N,0.0,Single / not married,House / apartment,1,0,0,0,1.0,24,25.0,2.0,0,315000.0,Working,Secondary / secondary special,315000.0,Young,0.08,0
5149428,M,N,N,0.0,Single / not married,House / apartment,1,0,0,0,1.0,26,25.0,2.0,0,315000.0,Working,Secondary / secondary special,315000.0,Young,0.08,0
5149435,M,Y,Y,2.0,Married,House / apartment,1,0,0,1,4.0,30,37.0,6.0,0,315000.0,Working,Higher education,78750.0,Middle,0.16216216216216217,1
5149436,M,Y,Y,2.0,Married,House / apartment,1,0,0,1,4.0,39,37.0,6.0,0,315000.0,Working,Higher education,78750.0,Middle,0.16216216216216217,1
5149438,M,Y,Y,2.0,Married,House / apartment,1,0,0,1,4.0,20,37.0,6.0,0,315000.0,Working,Higher education,78750.0,Middle,0.16216216216216217,1
5149445,M,Y,Y,0.0,Married,With parents,1,0,0,0,2.0,5,33.0,7.0,0,238500.0,Working,Higher education,119250.0,Adult,0.21212121212121213,0
5149446,M,Y,Y,0.0,Married,With parents,1,0,0,0,2.0,5,33.0,7.0,0,238500.0,Working,Higher education,119250.0,Adult,0.21212121212121213,0
5149447,M,Y,Y,0.0,Married,With parents,1,0,0,0,2.0,43,33.0,7.0,0,238500.0,Working,Higher education,119250.0,Adult,0.21212121212121213,0
5149448,M,Y,Y,0.0,Married,With parents,1,0,0,0,2.0,29,33.0,7.0,0,238500.0,Working,Higher education,119250.0,Adult,0.21212121212121213,0
5149450,M,Y,Y,0.0,Married,With parents,1,0,0,0,2.0,4,33.0,7.0,0,238500.0,Working,Higher education,119250.0,Adult,0.21212121212121213,0
5149451,M,Y,Y,0.0,Married,With parents,1,0,0,0,2.0,14,33.0,7.0,0,238500.0,Working,Higher education,119250.0,Adult,0.21212121212121213,0
5149452,M,Y,Y,0.0,Married,With parents,1,0,0,0,2.0,30,33.0,7.0,0,238500.0,Working,Higher education,119250.0,Adult,0.21212121212121213,0
5149454,M,Y,Y,0.0,Married,With parents,1,0,0,0,2.0,55,33.0,7.0,0,238500.0,Working,Higher education,119250.0,Adult,0.21212121212121213,0
5149455,M,Y,Y,0.0,Married,With parents,1,0,0,0,2.0,6,33.0,7.0,0,238500.0,Working,Higher education,119250.0,Adult,0.21212121212121213,0
